drug1,drug2,cell,label
CYCLOPHOSPHAMIDE,LAPATINIB,SKOV3,-3.813600599
CYCLOPHOSPHAMIDE,LAPATINIB,SW620,-9.981856193
CYCLOPHOSPHAMIDE,LAPATINIB,SW837,4.33024041
CYCLOPHOSPHAMIDE,LAPATINIB,T47D,-5.980442242
CYCLOPHOSPHAMIDE,LAPATINIB,UACC62,-16.42072751
CYCLOPHOSPHAMIDE,LAPATINIB,VCAP,-4.82792384
CYCLOPHOSPHAMIDE,LAPATINIB,ZR751,11.39772789
CYCLOPHOSPHAMIDE,MK-2206,A2058,10.17270566
CYCLOPHOSPHAMIDE,MK-2206,A2780,3.863972045
CYCLOPHOSPHAMIDE,MK-2206,A375,11.1214466
CYCLOPHOSPHAMIDE,MK-2206,A427,4.671874288
CYCLOPHOSPHAMIDE,MK-2206,CAOV3,23.47213243
CYCLOPHOSPHAMIDE,MK-2206,ES2,-0.63112687
CYCLOPHOSPHAMIDE,MK-2206,HCT116,10.40647455
CYCLOPHOSPHAMIDE,MK-2206,HT144,13.49372612
CYCLOPHOSPHAMIDE,MK-2206,HT29,-0.319208457
CYCLOPHOSPHAMIDE,MK-2206,KPL1,29.77514728
CYCLOPHOSPHAMIDE,MK-2206,LNCAP,-115.3140291
CYCLOPHOSPHAMIDE,MK-2206,LOVO,-11.15448584
CYCLOPHOSPHAMIDE,MK-2206,MDAMB436,3.236122134
CYCLOPHOSPHAMIDE,MK-2206,MSTO,11.88256454
CYCLOPHOSPHAMIDE,MK-2206,NCIH1650,4.236490927
CYCLOPHOSPHAMIDE,MK-2206,NCIH2122,7.497577624
CYCLOPHOSPHAMIDE,MK-2206,NCIH23,0.415551629
CYCLOPHOSPHAMIDE,MK-2206,NCIH460,6.57225477
CYCLOPHOSPHAMIDE,MK-2206,NCIH520,5.434766063
CYCLOPHOSPHAMIDE,MK-2206,OV90,14.68176677
CYCLOPHOSPHAMIDE,MK-2206,RKO,27.22991066
CYCLOPHOSPHAMIDE,MK-2206,RPMI7951,8.149209425
CYCLOPHOSPHAMIDE,MK-2206,SKMEL30,13.74933436
CYCLOPHOSPHAMIDE,MK-2206,SKMES1,4.840202185
CYCLOPHOSPHAMIDE,MK-2206,SKOV3,9.882214838
CYCLOPHOSPHAMIDE,MK-2206,SW620,1.899000688
CYCLOPHOSPHAMIDE,MK-2206,SW837,1.716254813
CYCLOPHOSPHAMIDE,MK-2206,T47D,37.41936164
CYCLOPHOSPHAMIDE,MK-2206,UACC62,9.311340302
CYCLOPHOSPHAMIDE,MK-2206,VCAP,10.91622234
CYCLOPHOSPHAMIDE,MK-2206,ZR751,8.645136094
CYCLOPHOSPHAMIDE,MK-4827,A2058,8.510258466
CYCLOPHOSPHAMIDE,MK-4827,A2780,2.16157362
CYCLOPHOSPHAMIDE,MK-4827,A375,-1.328121222
CYCLOPHOSPHAMIDE,MK-4827,A427,-10.7346263
CYCLOPHOSPHAMIDE,MK-4827,CAOV3,6.330050421
CYCLOPHOSPHAMIDE,MK-4827,ES2,-6.950321057
CYCLOPHOSPHAMIDE,MK-4827,HCT116,8.410649144
CYCLOPHOSPHAMIDE,MK-4827,HT144,-0.399138895
CYCLOPHOSPHAMIDE,MK-4827,HT29,8.705600712
CYCLOPHOSPHAMIDE,MK-4827,KPL1,1.795153946
CYCLOPHOSPHAMIDE,MK-4827,LNCAP,-66.13421817
CYCLOPHOSPHAMIDE,MK-4827,LOVO,-13.74195139
CYCLOPHOSPHAMIDE,MK-4827,MDAMB436,5.94263348
CYCLOPHOSPHAMIDE,MK-4827,MSTO,-6.419720062
CYCLOPHOSPHAMIDE,MK-4827,NCIH1650,9.327900921
CYCLOPHOSPHAMIDE,MK-4827,NCIH2122,10.54513171
CYCLOPHOSPHAMIDE,MK-4827,NCIH23,-1.774150127
CYCLOPHOSPHAMIDE,MK-4827,NCIH460,-1.091727406
CYCLOPHOSPHAMIDE,MK-4827,NCIH520,2.834850559
CYCLOPHOSPHAMIDE,MK-4827,OV90,0.128171327
CYCLOPHOSPHAMIDE,MK-4827,RKO,4.096466361
CYCLOPHOSPHAMIDE,MK-4827,RPMI7951,-0.093818486
CYCLOPHOSPHAMIDE,MK-4827,SKMEL30,-0.280705457
CYCLOPHOSPHAMIDE,MK-4827,SKMES1,2.248629161
CYCLOPHOSPHAMIDE,MK-4827,SKOV3,8.08492771
CYCLOPHOSPHAMIDE,MK-4827,SW620,5.297020054
CYCLOPHOSPHAMIDE,MK-4827,SW837,-17.67207508
CYCLOPHOSPHAMIDE,MK-4827,T47D,-24.21855613
CYCLOPHOSPHAMIDE,MK-4827,UACC62,-13.88910739
CYCLOPHOSPHAMIDE,MK-4827,VCAP,9.033105367
CYCLOPHOSPHAMIDE,MK-4827,ZR751,16.26602007
CYCLOPHOSPHAMIDE,MK-5108,A2058,5.666592215
CYCLOPHOSPHAMIDE,MK-5108,A2780,-3.013528255
CYCLOPHOSPHAMIDE,MK-5108,A375,14.29773779
CYCLOPHOSPHAMIDE,MK-5108,A427,7.415845911
CYCLOPHOSPHAMIDE,MK-5108,CAOV3,11.70407524
CYCLOPHOSPHAMIDE,MK-5108,ES2,4.600595621
CYCLOPHOSPHAMIDE,MK-5108,HCT116,6.350937361
CYCLOPHOSPHAMIDE,MK-5108,HT144,10.43508064
CYCLOPHOSPHAMIDE,MK-5108,HT29,5.783408262
CYCLOPHOSPHAMIDE,MK-5108,KPL1,8.109910758
CYCLOPHOSPHAMIDE,MK-5108,LNCAP,-44.89482989
CYCLOPHOSPHAMIDE,MK-5108,LOVO,-7.056699596
CYCLOPHOSPHAMIDE,MK-5108,MDAMB436,6.852561455
CYCLOPHOSPHAMIDE,MK-5108,MSTO,6.675669022
CYCLOPHOSPHAMIDE,MK-5108,NCIH1650,5.279455312
CYCLOPHOSPHAMIDE,MK-5108,NCIH2122,9.274599341
CYCLOPHOSPHAMIDE,MK-5108,NCIH23,4.521096285
CYCLOPHOSPHAMIDE,MK-5108,NCIH460,-5.895400138
CYCLOPHOSPHAMIDE,MK-5108,NCIH520,3.242897625
CYCLOPHOSPHAMIDE,MK-5108,OV90,8.473092874
CYCLOPHOSPHAMIDE,MK-5108,RKO,29.25941015
CYCLOPHOSPHAMIDE,MK-5108,RPMI7951,3.298418953
CYCLOPHOSPHAMIDE,MK-5108,SKMEL30,20.04232712
CYCLOPHOSPHAMIDE,MK-5108,SKMES1,2.079468042
CYCLOPHOSPHAMIDE,MK-5108,SKOV3,17.30979477
CYCLOPHOSPHAMIDE,MK-5108,SW620,1.461320356
CYCLOPHOSPHAMIDE,MK-5108,SW837,-0.863652702
CYCLOPHOSPHAMIDE,MK-5108,T47D,22.07693933
CYCLOPHOSPHAMIDE,MK-5108,UACC62,15.62004561
CYCLOPHOSPHAMIDE,MK-5108,VCAP,10.05525371
CYCLOPHOSPHAMIDE,MK-5108,ZR751,6.15338711
CYCLOPHOSPHAMIDE,MK-8669,A2058,20.19732054
CYCLOPHOSPHAMIDE,MK-8669,A2780,4.405273787
CYCLOPHOSPHAMIDE,MK-8669,A375,17.94121432
CYCLOPHOSPHAMIDE,MK-8669,A427,22.79309695
CYCLOPHOSPHAMIDE,MK-8669,CAOV3,15.45762723
CYCLOPHOSPHAMIDE,MK-8669,ES2,9.675328614
CYCLOPHOSPHAMIDE,MK-8669,HCT116,16.84286997
CYCLOPHOSPHAMIDE,MK-8669,HT144,14.84866563
CYCLOPHOSPHAMIDE,MK-8669,HT29,5.779514546
CYCLOPHOSPHAMIDE,MK-8669,KPL1,45.36507029
CYCLOPHOSPHAMIDE,MK-8669,LNCAP,-39.61912652
CYCLOPHOSPHAMIDE,MK-8669,LOVO,4.821455146
CYCLOPHOSPHAMIDE,MK-8669,MDAMB436,8.641795969
CYCLOPHOSPHAMIDE,MK-8669,MSTO,9.842627829
CYCLOPHOSPHAMIDE,MK-8669,NCIH1650,21.77249105
CYCLOPHOSPHAMIDE,MK-8669,NCIH2122,14.08773267
CYCLOPHOSPHAMIDE,MK-8669,NCIH23,8.58586167
CYCLOPHOSPHAMIDE,MK-8669,NCIH460,10.95191856
CYCLOPHOSPHAMIDE,MK-8669,NCIH520,15.49758778
CYCLOPHOSPHAMIDE,MK-8669,OV90,13.03210427
CYCLOPHOSPHAMIDE,MK-8669,RKO,25.51276496
CYCLOPHOSPHAMIDE,MK-8669,RPMI7951,18.24907334
CYCLOPHOSPHAMIDE,MK-8669,SKMEL30,34.48879438
CYCLOPHOSPHAMIDE,MK-8669,SKMES1,19.99834965
CYCLOPHOSPHAMIDE,MK-8669,SKOV3,19.09200743
CYCLOPHOSPHAMIDE,MK-8669,SW620,9.047323405
CYCLOPHOSPHAMIDE,MK-8669,SW837,-2.190133483
CYCLOPHOSPHAMIDE,MK-8669,T47D,24.59091498
CYCLOPHOSPHAMIDE,MK-8669,UACC62,15.97502402
CYCLOPHOSPHAMIDE,MK-8669,VCAP,24.77674304
CYCLOPHOSPHAMIDE,MK-8669,ZR751,13.90151315
CYCLOPHOSPHAMIDE,MK-8776,A2058,6.213549793
CYCLOPHOSPHAMIDE,MK-8776,A2780,1.382553802
CYCLOPHOSPHAMIDE,MK-8776,A375,11.88780653
CYCLOPHOSPHAMIDE,MK-8776,A427,-6.499720942
CYCLOPHOSPHAMIDE,MK-8776,CAOV3,-2.213013335
CYCLOPHOSPHAMIDE,MK-8776,ES2,3.581054303
CYCLOPHOSPHAMIDE,MK-8776,HCT116,1.801324839
CYCLOPHOSPHAMIDE,MK-8776,HT144,11.41082125
CYCLOPHOSPHAMIDE,MK-8776,HT29,-0.822583458
CYCLOPHOSPHAMIDE,MK-8776,KPL1,-18.7208177
CYCLOPHOSPHAMIDE,MK-8776,LNCAP,21.72912695
CYCLOPHOSPHAMIDE,MK-8776,LOVO,6.366250764
CYCLOPHOSPHAMIDE,MK-8776,MDAMB436,-2.876242428
CYCLOPHOSPHAMIDE,MK-8776,MSTO,-17.29457907
CYCLOPHOSPHAMIDE,MK-8776,NCIH1650,-10.65970238
CYCLOPHOSPHAMIDE,MK-8776,NCIH2122,-10.50085667
CYCLOPHOSPHAMIDE,MK-8776,NCIH23,-8.207760148
CYCLOPHOSPHAMIDE,MK-8776,NCIH460,5.505691677
CYCLOPHOSPHAMIDE,MK-8776,NCIH520,1.318328844
CYCLOPHOSPHAMIDE,MK-8776,OV90,10.05522761
CYCLOPHOSPHAMIDE,MK-8776,RKO,10.07988182
CYCLOPHOSPHAMIDE,MK-8776,RPMI7951,7.513580575
CYCLOPHOSPHAMIDE,MK-8776,SKMEL30,9.54768201
CYCLOPHOSPHAMIDE,MK-8776,SKMES1,-2.461228342
CYCLOPHOSPHAMIDE,MK-8776,SKOV3,13.7160645
CYCLOPHOSPHAMIDE,MK-8776,SW620,1.503058568
CYCLOPHOSPHAMIDE,MK-8776,SW837,-21.49748875
CYCLOPHOSPHAMIDE,MK-8776,T47D,-4.31321507
CYCLOPHOSPHAMIDE,MK-8776,UACC62,10.79198192
CYCLOPHOSPHAMIDE,MK-8776,VCAP,10.13071851
CYCLOPHOSPHAMIDE,MK-8776,ZR751,12.81724236
CYCLOPHOSPHAMIDE,PD325901,A2058,-1.843010941
CYCLOPHOSPHAMIDE,PD325901,A2780,-8.138271946
CYCLOPHOSPHAMIDE,PD325901,A375,-2.150443052
CYCLOPHOSPHAMIDE,PD325901,A427,-9.961044534
CYCLOPHOSPHAMIDE,PD325901,CAOV3,31.65245495
CYCLOPHOSPHAMIDE,PD325901,ES2,-2.941958467
CYCLOPHOSPHAMIDE,PD325901,HCT116,4.86745283
CYCLOPHOSPHAMIDE,PD325901,HT144,-7.782678188
CYCLOPHOSPHAMIDE,PD325901,HT29,3.68438039
CYCLOPHOSPHAMIDE,PD325901,KPL1,24.96305469
CYCLOPHOSPHAMIDE,PD325901,LNCAP,11.33924275
CYCLOPHOSPHAMIDE,PD325901,LOVO,-3.885033928
CYCLOPHOSPHAMIDE,PD325901,MDAMB436,-5.376208327
CYCLOPHOSPHAMIDE,PD325901,MSTO,-14.17603986
CYCLOPHOSPHAMIDE,PD325901,NCIH1650,-4.553468606
CYCLOPHOSPHAMIDE,PD325901,NCIH2122,4.441333158
CYCLOPHOSPHAMIDE,PD325901,NCIH23,3.499275662
CYCLOPHOSPHAMIDE,PD325901,NCIH460,-3.465709085
CYCLOPHOSPHAMIDE,PD325901,NCIH520,6.522177959
CYCLOPHOSPHAMIDE,PD325901,OV90,-12.2633658
CYCLOPHOSPHAMIDE,PD325901,RKO,-0.263209169
CYCLOPHOSPHAMIDE,PD325901,RPMI7951,-6.574925791
CYCLOPHOSPHAMIDE,PD325901,SKMEL30,-3.572047578
CYCLOPHOSPHAMIDE,PD325901,SKMES1,-9.715853787
CYCLOPHOSPHAMIDE,PD325901,SKOV3,4.943760077
CYCLOPHOSPHAMIDE,PD325901,SW620,-4.081865322
CYCLOPHOSPHAMIDE,PD325901,SW837,-0.182049361
CYCLOPHOSPHAMIDE,PD325901,T47D,-54.33920079
CYCLOPHOSPHAMIDE,PD325901,UACC62,-9.330093025
CYCLOPHOSPHAMIDE,PD325901,VCAP,10.42588205
CYCLOPHOSPHAMIDE,PD325901,ZR751,10.75148733
CYCLOPHOSPHAMIDE,SORAFENIB,A2058,7.637359375
CYCLOPHOSPHAMIDE,SORAFENIB,A2780,0.832632519
CYCLOPHOSPHAMIDE,SORAFENIB,A375,13.83847818
CYCLOPHOSPHAMIDE,SORAFENIB,A427,4.910622428
CYCLOPHOSPHAMIDE,SORAFENIB,CAOV3,5.643537962
CYCLOPHOSPHAMIDE,SORAFENIB,ES2,7.078377765
CYCLOPHOSPHAMIDE,SORAFENIB,HCT116,10.86632492
CYCLOPHOSPHAMIDE,SORAFENIB,HT144,7.222045452
CYCLOPHOSPHAMIDE,SORAFENIB,HT29,3.516734442
CYCLOPHOSPHAMIDE,SORAFENIB,KPL1,-0.771353371
CYCLOPHOSPHAMIDE,SORAFENIB,LNCAP,-65.35527541
CYCLOPHOSPHAMIDE,SORAFENIB,LOVO,-3.301070463
CYCLOPHOSPHAMIDE,SORAFENIB,MDAMB436,0.680052879
CYCLOPHOSPHAMIDE,SORAFENIB,MSTO,-10.82105449
CYCLOPHOSPHAMIDE,SORAFENIB,NCIH1650,3.106814985
CYCLOPHOSPHAMIDE,SORAFENIB,NCIH2122,6.874147284
CYCLOPHOSPHAMIDE,SORAFENIB,NCIH23,4.626549236
CYCLOPHOSPHAMIDE,SORAFENIB,NCIH460,9.260347987
CYCLOPHOSPHAMIDE,SORAFENIB,NCIH520,11.90323897
CYCLOPHOSPHAMIDE,SORAFENIB,OV90,3.817743939
CYCLOPHOSPHAMIDE,SORAFENIB,RKO,7.084180775
CYCLOPHOSPHAMIDE,SORAFENIB,RPMI7951,-0.163227251
CYCLOPHOSPHAMIDE,SORAFENIB,SKMEL30,4.840625339
CYCLOPHOSPHAMIDE,SORAFENIB,SKMES1,14.64098368
CYCLOPHOSPHAMIDE,SORAFENIB,SKOV3,15.47031612
CYCLOPHOSPHAMIDE,SORAFENIB,SW620,5.668229226
CYCLOPHOSPHAMIDE,SORAFENIB,SW837,-0.966645188
CYCLOPHOSPHAMIDE,SORAFENIB,T47D,-0.357384795
CYCLOPHOSPHAMIDE,SORAFENIB,UACC62,-13.19055662
CYCLOPHOSPHAMIDE,SORAFENIB,VCAP,2.495239414
CYCLOPHOSPHAMIDE,SORAFENIB,ZR751,-15.28187565
CYCLOPHOSPHAMIDE,SUNITINIB,A2058,9.171037685
CYCLOPHOSPHAMIDE,SUNITINIB,A2780,3.454983961
CYCLOPHOSPHAMIDE,SUNITINIB,A375,8.362119384
CYCLOPHOSPHAMIDE,SUNITINIB,A427,3.460146314
CYCLOPHOSPHAMIDE,SUNITINIB,CAOV3,6.407194329
CYCLOPHOSPHAMIDE,SUNITINIB,ES2,4.832694335
CYCLOPHOSPHAMIDE,SUNITINIB,HCT116,9.848590596
CYCLOPHOSPHAMIDE,SUNITINIB,HT144,-0.235016091
CYCLOPHOSPHAMIDE,SUNITINIB,HT29,9.43194525
CYCLOPHOSPHAMIDE,SUNITINIB,KPL1,9.770601883
CYCLOPHOSPHAMIDE,SUNITINIB,LNCAP,-14.56500887
CYCLOPHOSPHAMIDE,SUNITINIB,LOVO,0.808875706
CYCLOPHOSPHAMIDE,SUNITINIB,MDAMB436,0.581043348
CYCLOPHOSPHAMIDE,SUNITINIB,MSTO,0.041124395
CYCLOPHOSPHAMIDE,SUNITINIB,NCIH1650,8.850859834
CYCLOPHOSPHAMIDE,SUNITINIB,NCIH2122,11.84407932
CYCLOPHOSPHAMIDE,SUNITINIB,NCIH23,2.588225779
CYCLOPHOSPHAMIDE,SUNITINIB,NCIH460,3.107565698
CYCLOPHOSPHAMIDE,SUNITINIB,NCIH520,12.61371814
CYCLOPHOSPHAMIDE,SUNITINIB,OV90,3.8958027
CYCLOPHOSPHAMIDE,SUNITINIB,RKO,3.853051575
CYCLOPHOSPHAMIDE,SUNITINIB,RPMI7951,-2.108767604
CYCLOPHOSPHAMIDE,SUNITINIB,SKMEL30,1.389722388
CYCLOPHOSPHAMIDE,SUNITINIB,SKMES1,8.496342041
CYCLOPHOSPHAMIDE,SUNITINIB,SKOV3,10.09492746
CYCLOPHOSPHAMIDE,SUNITINIB,SW620,3.042109571
CYCLOPHOSPHAMIDE,SUNITINIB,SW837,-1.079094363
CYCLOPHOSPHAMIDE,SUNITINIB,T47D,3.684791293
CYCLOPHOSPHAMIDE,SUNITINIB,UACC62,5.717941269
CYCLOPHOSPHAMIDE,SUNITINIB,VCAP,14.45936355
CYCLOPHOSPHAMIDE,SUNITINIB,ZR751,-0.33504268
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,A2058,18.07842823
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,A2780,9.297815651
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,A375,12.08365836
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,A427,-4.56088079
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,CAOV3,-51.85738786
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,ES2,6.568167737
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,HCT116,2.382031475
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,HT144,0.527578706
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,HT29,-3.243736628
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,KPL1,-28.1622482
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,LNCAP,18.55394125
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,LOVO,-0.019538333
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,MDAMB436,-4.157453798
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,MSTO,13.10281435
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,NCIH1650,-27.4583989
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,NCIH2122,-0.678274129
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,NCIH23,-7.478013592
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,NCIH460,16.29101153
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,NCIH520,6.944634037
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,OV90,11.98314798
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,RKO,17.5033329
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,RPMI7951,0.543530013
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,SKMEL30,10.10122344
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,SKMES1,12.79935007
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,SKOV3,-8.112207789
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,SW620,2.560395265
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,SW837,-37.77038905
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,T47D,-47.74951594
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,UACC62,17.75268656
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,VCAP,-7.789094289
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,ZR751,6.779124473
CYCLOPHOSPHAMIDE,ZOLINZA,A2058,5.549454826
CYCLOPHOSPHAMIDE,ZOLINZA,A2780,5.435050508
CYCLOPHOSPHAMIDE,ZOLINZA,A375,11.13272473
CYCLOPHOSPHAMIDE,ZOLINZA,A427,-9.913540803
CYCLOPHOSPHAMIDE,ZOLINZA,CAOV3,32.89813653
CYCLOPHOSPHAMIDE,ZOLINZA,ES2,10.01716375
CYCLOPHOSPHAMIDE,ZOLINZA,HCT116,5.665493417
CYCLOPHOSPHAMIDE,ZOLINZA,HT144,7.158362523
CYCLOPHOSPHAMIDE,ZOLINZA,HT29,12.06889227
CYCLOPHOSPHAMIDE,ZOLINZA,KPL1,18.59006085
CYCLOPHOSPHAMIDE,ZOLINZA,LNCAP,-23.05236163
CYCLOPHOSPHAMIDE,ZOLINZA,LOVO,3.969061749
CYCLOPHOSPHAMIDE,ZOLINZA,MDAMB436,5.280989461
CYCLOPHOSPHAMIDE,ZOLINZA,MSTO,10.37273617
CYCLOPHOSPHAMIDE,ZOLINZA,NCIH1650,7.641876781
CYCLOPHOSPHAMIDE,ZOLINZA,NCIH2122,13.47510988
CYCLOPHOSPHAMIDE,ZOLINZA,NCIH23,0.560533907
CYCLOPHOSPHAMIDE,ZOLINZA,NCIH460,5.144598433
CYCLOPHOSPHAMIDE,ZOLINZA,NCIH520,12.44234718
CYCLOPHOSPHAMIDE,ZOLINZA,OV90,14.76453825
CYCLOPHOSPHAMIDE,ZOLINZA,RKO,23.6328811
CYCLOPHOSPHAMIDE,ZOLINZA,RPMI7951,16.31845592
CYCLOPHOSPHAMIDE,ZOLINZA,SKMEL30,15.35866297
CYCLOPHOSPHAMIDE,ZOLINZA,SKMES1,18.46247209
CYCLOPHOSPHAMIDE,ZOLINZA,SKOV3,21.66839674
CYCLOPHOSPHAMIDE,ZOLINZA,SW620,7.806799359
CYCLOPHOSPHAMIDE,ZOLINZA,SW837,3.513088084
CYCLOPHOSPHAMIDE,ZOLINZA,T47D,36.96806046
CYCLOPHOSPHAMIDE,ZOLINZA,UACC62,7.029118472
CYCLOPHOSPHAMIDE,ZOLINZA,VCAP,30.69582424
CYCLOPHOSPHAMIDE,ZOLINZA,ZR751,33.64181551
DASATINIB,ABT-888,A2058,15.35258512
DASATINIB,ABT-888,A2780,40.28481032
DASATINIB,ABT-888,A375,4.728885978
DASATINIB,ABT-888,A427,27.52645663
DASATINIB,ABT-888,CAOV3,7.18367823
DASATINIB,ABT-888,ES2,4.852935588
DASATINIB,ABT-888,HCT116,-20.07587466
DASATINIB,ABT-888,HT144,-15.59125746
DASATINIB,ABT-888,HT29,4.937883616
DASATINIB,ABT-888,KPL1,8.05042192
DASATINIB,ABT-888,LNCAP,7.064638318
DASATINIB,ABT-888,LOVO,28.27503441
DASATINIB,ABT-888,MDAMB436,13.65420466
DASATINIB,ABT-888,MSTO,95.96490103
DASATINIB,ABT-888,NCIH1650,25.04861151
DASATINIB,ABT-888,NCIH2122,-46.36721793
DASATINIB,ABT-888,NCIH23,1.820827482
DASATINIB,ABT-888,NCIH460,4.251314693
DASATINIB,ABT-888,NCIH520,21.68497258
DASATINIB,ABT-888,OV90,4.087746316
DASATINIB,ABT-888,RKO,-11.54700146
DASATINIB,ABT-888,RPMI7951,2.431134794
DASATINIB,ABT-888,SKMEL30,-27.18860154
DASATINIB,ABT-888,SKMES1,4.724399583
DASATINIB,ABT-888,SKOV3,0.335806719
DASATINIB,ABT-888,SW620,13.2083184
DASATINIB,ABT-888,SW837,18.16777546
DASATINIB,ABT-888,T47D,-14.32665176
DASATINIB,ABT-888,UACC62,10.35648705
DASATINIB,ABT-888,VCAP,6.752579055
DASATINIB,ABT-888,ZR751,-15.68714113
DASATINIB,BEZ-235,A2058,70.18047839
DASATINIB,BEZ-235,A2780,70.18079056
DASATINIB,BEZ-235,A375,64.92870443
DASATINIB,BEZ-235,A427,73.63375761
DASATINIB,BEZ-235,CAOV3,42.77143229
DASATINIB,BEZ-235,ES2,23.31449703
DASATINIB,BEZ-235,HCT116,56.53418947
DASATINIB,BEZ-235,HT144,17.9037148
DASATINIB,BEZ-235,HT29,38.47714415
DASATINIB,BEZ-235,KPL1,36.77448459
DASATINIB,BEZ-235,LNCAP,106.5608575
DASATINIB,BEZ-235,LOVO,49.58537842
DASATINIB,BEZ-235,MDAMB436,47.9805984
DASATINIB,BEZ-235,MSTO,65.61774831
DASATINIB,BEZ-235,NCIH1650,63.5705615
DASATINIB,BEZ-235,NCIH2122,5.216695352
DASATINIB,BEZ-235,NCIH23,58.28804452
DASATINIB,BEZ-235,NCIH460,80.69566922
DASATINIB,BEZ-235,NCIH520,60.14042907
DASATINIB,BEZ-235,OV90,46.79932479
DASATINIB,BEZ-235,RKO,34.95048098
DASATINIB,BEZ-235,RPMI7951,39.40212291
DASATINIB,BEZ-235,SKMEL30,34.11083944
DASATINIB,BEZ-235,SKMES1,36.13155243
DASATINIB,BEZ-235,SKOV3,40.89812387
DASATINIB,BEZ-235,SW620,59.52088474
DASATINIB,BEZ-235,SW837,82.68758365
DASATINIB,BEZ-235,T47D,169.7166583
DASATINIB,BEZ-235,UACC62,38.85407314
DASATINIB,BEZ-235,VCAP,47.2309885
DASATINIB,BEZ-235,ZR751,21.54838325
DASATINIB,DINACICLIB,A2058,48.91716359
DASATINIB,DINACICLIB,A2780,29.1960155
DASATINIB,DINACICLIB,A375,1.853839937
DASATINIB,DINACICLIB,A427,16.96424137
DASATINIB,DINACICLIB,CAOV3,11.57145828
DASATINIB,DINACICLIB,ES2,8.090835586
DASATINIB,DINACICLIB,HCT116,-0.310984996
DASATINIB,DINACICLIB,HT144,2.871837921
DASATINIB,DINACICLIB,HT29,12.98286966
DASATINIB,DINACICLIB,KPL1,17.21750571
DASATINIB,DINACICLIB,LNCAP,58.06515215
DASATINIB,DINACICLIB,LOVO,19.80814648
DASATINIB,DINACICLIB,MDAMB436,13.46896436
DASATINIB,DINACICLIB,MSTO,57.13086584
DASATINIB,DINACICLIB,NCIH1650,24.00002691
DASATINIB,DINACICLIB,NCIH2122,-22.61659214
DASATINIB,DINACICLIB,NCIH23,33.30649066
DASATINIB,DINACICLIB,NCIH460,27.535057
DASATINIB,DINACICLIB,NCIH520,26.29311455
DASATINIB,DINACICLIB,OV90,5.168516691
DASATINIB,DINACICLIB,RKO,19.44389057
DASATINIB,DINACICLIB,RPMI7951,13.69398915
DASATINIB,DINACICLIB,SKMEL30,0.335600368
DASATINIB,DINACICLIB,SKMES1,-0.393732274
DASATINIB,DINACICLIB,SKOV3,-12.88273056
DASATINIB,DINACICLIB,SW620,19.82823812
DASATINIB,DINACICLIB,SW837,14.25939175
DASATINIB,DINACICLIB,T47D,11.69323841
DASATINIB,DINACICLIB,UACC62,30.660164
DASATINIB,DINACICLIB,VCAP,29.79198375
DASATINIB,DINACICLIB,ZR751,-17.04907589
DASATINIB,GELDANAMYCIN,A2058,-6.112381722
DASATINIB,GELDANAMYCIN,A2780,36.06922119
DASATINIB,GELDANAMYCIN,A375,47.07251276
DASATINIB,GELDANAMYCIN,A427,28.00451112
DASATINIB,GELDANAMYCIN,CAOV3,-24.22489573
DASATINIB,GELDANAMYCIN,ES2,-5.742383223
DASATINIB,GELDANAMYCIN,HCT116,32.12280936
DASATINIB,GELDANAMYCIN,HT144,-55.13889756
DASATINIB,GELDANAMYCIN,HT29,31.18587051
DASATINIB,GELDANAMYCIN,KPL1,17.99809044
DASATINIB,GELDANAMYCIN,LNCAP,65.54190601
DASATINIB,GELDANAMYCIN,LOVO,28.70070653
